Grid Size ,64
 NULL, NodeType, GridX, GridY, Length, Width, Height, PosX, PosY, PosZ
0,1,32,34,-0.462393254042,-0.402979433537,0,0.231196627021,1.00744864345,0
0,1,33,34,-0.462393254042,-0.402979433537,0,0.693589881063,1.00744864345,0
0,1,34,34,-0.462393224239,-0.402979433537,0,1.1559831202,1.00744864345,0
0,1,34,35,-0.462393224239,-0.402979493141,0,1.1559831202,1.41042810678,0
0,1,34,36,-0.462393224239,-0.402979493141,0,1.1559831202,1.81340759993,0
0,1,33,36,-0.462393254042,-0.402979493141,0,0.693589881063,1.81340759993,0
0,0,34,35,-0.462393224239,-0.402979493141,0,1.1559831202,1.41042810678,0
0,1,33,36,-0.462393254042,-0.402979493141,0,0.693589881063,1.81340759993,0
0,1,33,35,-0.462393254042,-0.402979493141,0,0.693589881063,1.41042810678,0
0,1,33,34,-0.462393254042,-0.402979433537,0,0.693589881063,1.00744864345,0
0,1,34,34,-0.462393224239,-0.402979433537,0,1.1559831202,1.00744864345,0
0,1,35,34,-0.462393283844,-0.402979433537,0,1.61837637424,1.00744864345,0
0,1,35,35,-0.462393283844,-0.402979493141,0,1.61837637424,1.41042810678,0
0,1,35,36,-0.462393283844,-0.402979493141,0,1.61837637424,1.81340759993,0
0,1,34,36,-0.462393224239,-0.402979493141,0,1.1559831202,1.81340759993,0
0,0,35,35,-0.462393283844,-0.402979493141,0,1.61837637424,1.41042810678,0
0,1,34,36,-0.462393224239,-0.402979493141,0,1.1559831202,1.81340759993,0
0,1,34,35,-0.462393224239,-0.402979493141,0,1.1559831202,1.41042810678,0
0,1,34,34,-0.462393224239,-0.402979433537,0,1.1559831202,1.00744864345,0
0,1,35,34,-0.462393283844,-0.402979433537,0,1.61837637424,1.00744864345,0
0,1,36,34,-0.462393164635,-0.402979433537,0,2.08076959848,1.00744864345,0
0,1,36,35,-0.462393164635,-0.402979493141,0,2.08076959848,1.41042810678,0
0,1,36,36,-0.462393164635,-0.402979493141,0,2.08076959848,1.81340759993,0
0,1,35,36,-0.462393283844,-0.402979493141,0,1.61837637424,1.81340759993,0
0,0,36,35,-0.462393164635,-0.402979493141,0,2.08076959848,1.41042810678,0
0,1,35,36,-0.462393283844,-0.402979493141,0,1.61837637424,1.81340759993,0
0,1,35,35,-0.462393283844,-0.402979493141,0,1.61837637424,1.41042810678,0
0,1,35,34,-0.462393283844,-0.402979433537,0,1.61837637424,1.00744864345,0
0,1,36,34,-0.462393164635,-0.402979433537,0,2.08076959848,1.00744864345,0
0,1,37,34,-0.462393283844,-0.402979433537,0,2.54316282272,1.00744864345,0
0,1,37,35,-0.462393283844,-0.402979493141,0,2.54316282272,1.41042810678,0
0,1,37,36,-0.462393283844,-0.402979493141,0,2.54316282272,1.81340759993,0
0,1,36,36,-0.462393164635,-0.402979493141,0,2.08076959848,1.81340759993,0
0,0,37,35,-0.462393283844,-0.402979493141,0,2.54316282272,1.41042810678,0
0,1,36,36,-0.462393164635,-0.402979493141,0,2.08076959848,1.81340759993,0
0,1,36,35,-0.462393164635,-0.402979493141,0,2.08076959848,1.41042810678,0
0,1,36,34,-0.462393164635,-0.402979433537,0,2.08076959848,1.00744864345,0
0,1,37,34,-0.462393283844,-0.402979433537,0,2.54316282272,1.00744864345,0
0,1,38,34,-0.462393283844,-0.402979433537,0,3.00555610657,1.00744864345,0
0,1,38,35,-0.462393283844,-0.402979493141,0,3.00555610657,1.41042810678,0
0,1,38,36,-0.462393283844,-0.402979493141,0,3.00555610657,1.81340759993,0
0,1,37,36,-0.462393283844,-0.402979493141,0,2.54316282272,1.81340759993,0
0,0,38,35,-0.462393283844,-0.402979493141,0,3.00555610657,1.41042810678,0
0,1,37,36,-0.462393283844,-0.402979493141,0,2.54316282272,1.81340759993,0
0,1,37,35,-0.462393283844,-0.402979493141,0,2.54316282272,1.41042810678,0
0,1,37,34,-0.462393283844,-0.402979433537,0,2.54316282272,1.00744864345,0
0,1,38,34,-0.462393283844,-0.402979433537,0,3.00555610657,1.00744864345,0
0,1,39,34,-0.462393283844,-0.402979433537,0,3.46794939041,1.00744864345,0
0,1,39,35,-0.462393283844,-0.402979493141,0,3.46794939041,1.41042810678,0
0,1,39,36,-0.462393283844,-0.402979493141,0,3.46794939041,1.81340759993,0
0,1,38,36,-0.462393283844,-0.402979493141,0,3.00555610657,1.81340759993,0
0,0,39,35,-0.462393283844,-0.402979493141,0,3.46794939041,1.41042810678,0
0,1,38,36,-0.462393283844,-0.402979493141,0,3.00555610657,1.81340759993,0
0,1,38,35,-0.462393283844,-0.402979493141,0,3.00555610657,1.41042810678,0
0,1,38,34,-0.462393283844,-0.402979433537,0,3.00555610657,1.00744864345,0
0,1,39,34,-0.462393283844,-0.402979433537,0,3.46794939041,1.00744864345,0
0,1,40,34,-0.462393045425,-0.402979433537,0,3.93034255505,1.00744864345,0
0,1,40,35,-0.462393045425,-0.402979493141,0,3.93034255505,1.41042810678,0
0,1,40,36,-0.462393045425,-0.402979493141,0,3.93034255505,1.81340759993,0
0,1,39,36,-0.462393283844,-0.402979493141,0,3.46794939041,1.81340759993,0
0,0,40,35,-0.462393045425,-0.402979493141,0,3.93034255505,1.41042810678,0
0,1,39,36,-0.462393283844,-0.402979493141,0,3.46794939041,1.81340759993,0
0,1,39,35,-0.462393283844,-0.402979493141,0,3.46794939041,1.41042810678,0
0,1,39,34,-0.462393283844,-0.402979433537,0,3.46794939041,1.00744864345,0
0,1,40,34,-0.462393045425,-0.402979433537,0,3.93034255505,1.00744864345,0
0,1,41,34,-0.462393283844,-0.402979433537,0,4.39273571968,1.00744864345,0
0,1,41,35,-0.462393283844,-0.402979493141,0,4.39273571968,1.41042810678,0
0,1,41,36,-0.462393283844,-0.402979493141,0,4.39273571968,1.81340759993,0
0,1,40,36,-0.462393045425,-0.402979493141,0,3.93034255505,1.81340759993,0
0,0,41,35,-0.462393283844,-0.402979493141,0,4.39273571968,1.41042810678,0
0,1,40,36,-0.462393045425,-0.402979493141,0,3.93034255505,1.81340759993,0
0,1,40,35,-0.462393045425,-0.402979493141,0,3.93034255505,1.41042810678,0
0,1,40,34,-0.462393045425,-0.402979433537,0,3.93034255505,1.00744864345,0
0,1,41,34,-0.462393283844,-0.402979433537,0,4.39273571968,1.00744864345,0
0,1,42,34,-0.462393283844,-0.402979433537,0,4.85512900352,1.00744864345,0
0,1,42,35,-0.462393283844,-0.402979493141,0,4.85512900352,1.41042810678,0
0,1,42,36,-0.462393283844,-0.402979493141,0,4.85512900352,1.81340759993,0
0,1,41,36,-0.462393283844,-0.402979493141,0,4.39273571968,1.81340759993,0
0,0,42,35,-0.462393283844,-0.402979493141,0,4.85512900352,1.41042810678,0
0,1,41,36,-0.462393283844,-0.402979493141,0,4.39273571968,1.81340759993,0
0,1,41,35,-0.462393283844,-0.402979493141,0,4.39273571968,1.41042810678,0
0,1,41,34,-0.462393283844,-0.402979433537,0,4.39273571968,1.00744864345,0
0,1,42,34,-0.462393283844,-0.402979433537,0,4.85512900352,1.00744864345,0
0,1,43,34,-0.462393283844,-0.402979433537,0,5.31752228737,1.00744864345,0
0,1,43,35,-0.462393283844,-0.402979493141,0,5.31752228737,1.41042810678,0
0,1,43,36,-0.462393283844,-0.402979493141,0,5.31752228737,1.81340759993,0
0,1,42,36,-0.462393283844,-0.402979493141,0,4.85512900352,1.81340759993,0
0,0,43,35,-0.462393283844,-0.402979493141,0,5.31752228737,1.41042810678,0
0,1,42,36,-0.462393283844,-0.402979493141,0,4.85512900352,1.81340759993,0
0,1,42,35,-0.462393283844,-0.402979493141,0,4.85512900352,1.41042810678,0
0,1,42,34,-0.462393283844,-0.402979433537,0,4.85512900352,1.00744864345,0
0,1,43,34,-0.462393283844,-0.402979433537,0,5.31752228737,1.00744864345,0
0,1,44,34,-0.462393283844,-0.402979433537,0,5.77991557121,1.00744864345,0
0,1,44,35,-0.462393283844,-0.402979493141,0,5.77991557121,1.41042810678,0
0,1,44,36,-0.462393283844,-0.402979493141,0,5.77991557121,1.81340759993,0
0,1,43,36,-0.462393283844,-0.402979493141,0,5.31752228737,1.81340759993,0
0,0,44,35,-0.462393283844,-0.402979493141,0,5.77991557121,1.41042810678,0
0,1,43,36,-0.462393283844,-0.402979493141,0,5.31752228737,1.81340759993,0
0,1,43,35,-0.462393283844,-0.402979493141,0,5.31752228737,1.41042810678,0
0,1,43,34,-0.462393283844,-0.402979433537,0,5.31752228737,1.00744864345,0
0,1,44,34,-0.462393283844,-0.402979433537,0,5.77991557121,1.00744864345,0
0,1,45,34,-0.462393283844,-0.402979433537,0,6.24230885506,1.00744864345,0
0,1,45,35,-0.462393283844,-0.402979493141,0,6.24230885506,1.41042810678,0
0,1,45,36,-0.462393283844,-0.402979493141,0,6.24230885506,1.81340759993,0
0,1,44,36,-0.462393283844,-0.402979493141,0,5.77991557121,1.81340759993,0
0,0,45,35,-0.462393283844,-0.402979493141,0,6.24230885506,1.41042810678,0
0,1,44,36,-0.462393283844,-0.402979493141,0,5.77991557121,1.81340759993,0
0,1,44,35,-0.462393283844,-0.402979493141,0,5.77991557121,1.41042810678,0
0,1,44,34,-0.462393283844,-0.402979433537,0,5.77991557121,1.00744864345,0
0,1,45,34,-0.462393283844,-0.402979433537,0,6.24230885506,1.00744864345,0
0,1,46,34,-0.462393283844,-0.402979433537,0,6.7047021389,1.00744864345,0
0,1,46,35,-0.462393283844,-0.402979493141,0,6.7047021389,1.41042810678,0
0,1,46,36,-0.462393283844,-0.402979493141,0,6.7047021389,1.81340759993,0
0,1,45,36,-0.462393283844,-0.402979493141,0,6.24230885506,1.81340759993,0
0,0,46,35,-0.462393283844,-0.402979493141,0,6.7047021389,1.41042810678,0
0,1,45,36,-0.462393283844,-0.402979493141,0,6.24230885506,1.81340759993,0
0,1,45,35,-0.462393283844,-0.402979493141,0,6.24230885506,1.41042810678,0
0,1,45,34,-0.462393283844,-0.402979433537,0,6.24230885506,1.00744864345,0
0,1,46,34,-0.462393283844,-0.402979433537,0,6.7047021389,1.00744864345,0
0,1,47,34,-0.462393283844,-0.402979433537,0,7.16709542274,1.00744864345,0
0,1,47,35,-0.462393283844,-0.402979493141,0,7.16709542274,1.41042810678,0
0,1,47,36,-0.462393283844,-0.402979493141,0,7.16709542274,1.81340759993,0
0,1,46,36,-0.462393283844,-0.402979493141,0,6.7047021389,1.81340759993,0
0,0,47,35,-0.462393283844,-0.402979493141,0,7.16709542274,1.41042810678,0
0,1,46,36,-0.462393283844,-0.402979493141,0,6.7047021389,1.81340759993,0
0,1,46,35,-0.462393283844,-0.402979493141,0,6.7047021389,1.41042810678,0
0,1,46,34,-0.462393283844,-0.402979433537,0,6.7047021389,1.00744864345,0
0,1,47,34,-0.462393283844,-0.402979433537,0,7.16709542274,1.00744864345,0
0,1,48,34,-0.462393283844,-0.402979433537,0,7.62948870659,1.00744864345,0
0,1,48,35,-0.462393283844,-0.402979493141,0,7.62948870659,1.41042810678,0
0,1,48,36,-0.462393283844,-0.402979493141,0,7.62948870659,1.81340759993,0
0,1,47,36,-0.462393283844,-0.402979493141,0,7.16709542274,1.81340759993,0
0,0,48,35,-0.462393283844,-0.402979493141,0,7.62948870659,1.41042810678,0
0,1,47,36,-0.462393283844,-0.402979493141,0,7.16709542274,1.81340759993,0
0,1,47,35,-0.462393283844,-0.402979493141,0,7.16709542274,1.41042810678,0
0,1,47,34,-0.462393283844,-0.402979433537,0,7.16709542274,1.00744864345,0
0,1,48,34,-0.462393283844,-0.402979433537,0,7.62948870659,1.00744864345,0
0,1,49,34,-0.462392807007,-0.402979433537,0,8.09188175201,1.00744864345,0
0,1,49,35,-0.462392807007,-0.402979493141,0,8.09188175201,1.41042810678,0
0,1,49,36,-0.462392807007,-0.402979493141,0,8.09188175201,1.81340759993,0
0,1,48,36,-0.462393283844,-0.402979493141,0,7.62948870659,1.81340759993,0
0,0,49,35,-0.462392807007,-0.402979493141,0,8.09188175201,1.41042810678,0
0,1,48,36,-0.462393283844,-0.402979493141,0,7.62948870659,1.81340759993,0
0,1,48,35,-0.462393283844,-0.402979493141,0,7.62948870659,1.41042810678,0
0,1,48,34,-0.462393283844,-0.402979433537,0,7.62948870659,1.00744864345,0
0,1,49,34,-0.462392807007,-0.402979433537,0,8.09188175201,1.00744864345,0
0,1,50,34,-0.462393760681,-0.402979433537,0,8.55427503586,1.00744864345,0
0,1,50,35,-0.462393760681,-0.402979493141,0,8.55427503586,1.41042810678,0
0,1,50,36,-0.462393760681,-0.402979493141,0,8.55427503586,1.81340759993,0
0,1,49,36,-0.462392807007,-0.402979493141,0,8.09188175201,1.81340759993,0
0,0,50,35,-0.462393760681,-0.402979493141,0,8.55427503586,1.41042810678,0
0,1,49,36,-0.462392807007,-0.402979493141,0,8.09188175201,1.81340759993,0
0,1,49,35,-0.462392807007,-0.402979493141,0,8.09188175201,1.41042810678,0
0,1,49,34,-0.462392807007,-0.402979433537,0,8.09188175201,1.00744864345,0
0,1,50,34,-0.462393760681,-0.402979433537,0,8.55427503586,1.00744864345,0
0,1,51,34,-0.462392807007,-0.402979433537,0,9.0166683197,1.00744864345,0
0,1,51,35,-0.462392807007,-0.402979493141,0,9.0166683197,1.41042810678,0
0,1,51,36,-0.462392807007,-0.402979493141,0,9.0166683197,1.81340759993,0
0,1,50,36,-0.462393760681,-0.402979493141,0,8.55427503586,1.81340759993,0
0,0,51,35,-0.462392807007,-0.402979493141,0,9.0166683197,1.41042810678,0
0,1,50,36,-0.462393760681,-0.402979493141,0,8.55427503586,1.81340759993,0
0,1,50,35,-0.462393760681,-0.402979493141,0,8.55427503586,1.41042810678,0
0,1,50,34,-0.462393760681,-0.402979433537,0,8.55427503586,1.00744864345,0
0,1,51,34,-0.462392807007,-0.402979433537,0,9.0166683197,1.00744864345,0
0,1,52,34,-0.462393760681,-0.402979433537,0,9.47906160355,1.00744864345,0
0,1,52,35,-0.462393760681,-0.402979493141,0,9.47906160355,1.41042810678,0
0,1,52,36,-0.462393760681,-0.402979493141,0,9.47906160355,1.81340759993,0
0,1,51,36,-0.462392807007,-0.402979493141,0,9.0166683197,1.81340759993,0
0,0,52,35,-0.462393760681,-0.402979493141,0,9.47906160355,1.41042810678,0
0,1,51,36,-0.462392807007,-0.402979493141,0,9.0166683197,1.81340759993,0
0,1,51,35,-0.462392807007,-0.402979493141,0,9.0166683197,1.41042810678,0
0,1,51,34,-0.462392807007,-0.402979433537,0,9.0166683197,1.00744864345,0
0,1,52,34,-0.462393760681,-0.402979433537,0,9.47906160355,1.00744864345,0
0,1,53,34,-0.462392807007,-0.402979433537,0,9.94145488739,1.00744864345,0
0,1,53,35,-0.462392807007,-0.402979493141,0,9.94145488739,1.41042810678,0
0,1,53,36,-0.462392807007,-0.402979493141,0,9.94145488739,1.81340759993,0
0,1,52,36,-0.462393760681,-0.402979493141,0,9.47906160355,1.81340759993,0
0,0,53,35,-0.462392807007,-0.402979493141,0,9.94145488739,1.41042810678,0
0,1,52,36,-0.462393760681,-0.402979493141,0,9.47906160355,1.81340759993,0
0,1,52,35,-0.462393760681,-0.402979493141,0,9.47906160355,1.41042810678,0
0,1,52,34,-0.462393760681,-0.402979433537,0,9.47906160355,1.00744864345,0
0,1,53,34,-0.462392807007,-0.402979433537,0,9.94145488739,1.00744864345,0
0,1,54,34,-0.462393760681,-0.402979433537,0,10.4038481712,1.00744864345,0
0,1,54,35,-0.462393760681,-0.402979493141,0,10.4038481712,1.41042810678,0
0,1,54,36,-0.462393760681,-0.402979493141,0,10.4038481712,1.81340759993,0
0,1,53,36,-0.462392807007,-0.402979493141,0,9.94145488739,1.81340759993,0
0,0,54,35,-0.462393760681,-0.402979493141,0,10.4038481712,1.41042810678,0
0,1,53,36,-0.462392807007,-0.402979493141,0,9.94145488739,1.81340759993,0
0,1,53,35,-0.462392807007,-0.402979493141,0,9.94145488739,1.41042810678,0
0,1,53,34,-0.462392807007,-0.402979433537,0,9.94145488739,1.00744864345,0
0,1,54,34,-0.462393760681,-0.402979433537,0,10.4038481712,1.00744864345,0
0,1,55,34,-0.462392807007,-0.402979433537,0,10.8662414551,1.00744864345,0
0,1,55,35,-0.462392807007,-0.402979493141,0,10.8662414551,1.41042810678,0
0,1,55,36,-0.462392807007,-0.402979493141,0,10.8662414551,1.81340759993,0
0,1,54,36,-0.462393760681,-0.402979493141,0,10.4038481712,1.81340759993,0
0,0,55,35,-0.462392807007,-0.402979493141,0,10.8662414551,1.41042810678,0
0,1,54,36,-0.462393760681,-0.402979493141,0,10.4038481712,1.81340759993,0
0,1,54,35,-0.462393760681,-0.402979493141,0,10.4038481712,1.41042810678,0
0,1,54,34,-0.462393760681,-0.402979433537,0,10.4038481712,1.00744864345,0
0,1,55,34,-0.462392807007,-0.402979433537,0,10.8662414551,1.00744864345,0
0,1,56,34,-0.462393760681,-0.402979433537,0,11.3286347389,1.00744864345,0
0,1,56,35,-0.462393760681,-0.402979493141,0,11.3286347389,1.41042810678,0
0,1,56,36,-0.462393760681,-0.402979493141,0,11.3286347389,1.81340759993,0
0,1,55,36,-0.462392807007,-0.402979493141,0,10.8662414551,1.81340759993,0
0,0,56,35,-0.462393760681,-0.402979493141,0,11.3286347389,1.41042810678,0
0,1,55,36,-0.462392807007,-0.402979493141,0,10.8662414551,1.81340759993,0
0,1,55,35,-0.462392807007,-0.402979493141,0,10.8662414551,1.41042810678,0
0,1,55,34,-0.462392807007,-0.402979433537,0,10.8662414551,1.00744864345,0
0,1,56,34,-0.462393760681,-0.402979433537,0,11.3286347389,1.00744864345,0
0,1,57,34,-0.462392807007,-0.402979433537,0,11.7910280228,1.00744864345,0
0,1,57,35,-0.462392807007,-0.402979493141,0,11.7910280228,1.41042810678,0
0,1,57,36,-0.462392807007,-0.402979493141,0,11.7910280228,1.81340759993,0
0,1,56,36,-0.462393760681,-0.402979493141,0,11.3286347389,1.81340759993,0
0,0,57,35,-0.462392807007,-0.402979493141,0,11.7910280228,1.41042810678,0
0,1,56,36,-0.462393760681,-0.402979493141,0,11.3286347389,1.81340759993,0
0,1,56,35,-0.462393760681,-0.402979493141,0,11.3286347389,1.41042810678,0
0,1,56,34,-0.462393760681,-0.402979433537,0,11.3286347389,1.00744864345,0
0,1,57,34,-0.462392807007,-0.402979433537,0,11.7910280228,1.00744864345,0
0,1,58,34,-0.462393760681,-0.402979433537,0,12.2534213066,1.00744864345,0
0,1,58,35,-0.462393760681,-0.402979493141,0,12.2534213066,1.41042810678,0
0,1,58,36,-0.462393760681,-0.402979493141,0,12.2534213066,1.81340759993,0
0,1,57,36,-0.462392807007,-0.402979493141,0,11.7910280228,1.81340759993,0
0,0,58,35,-0.462393760681,-0.402979493141,0,12.2534213066,1.41042810678,0
0,1,57,36,-0.462392807007,-0.402979493141,0,11.7910280228,1.81340759993,0
0,1,57,35,-0.462392807007,-0.402979493141,0,11.7910280228,1.41042810678,0
0,1,57,34,-0.462392807007,-0.402979433537,0,11.7910280228,1.00744864345,0
0,1,58,34,-0.462393760681,-0.402979433537,0,12.2534213066,1.00744864345,0
0,1,59,34,-0.462392807007,-0.402979433537,0,12.7158145905,1.00744864345,0
0,1,59,35,-0.462392807007,-0.402979493141,0,12.7158145905,1.41042810678,0
0,1,59,36,-0.462392807007,-0.402979493141,0,12.7158145905,1.81340759993,0
0,1,58,36,-0.462393760681,-0.402979493141,0,12.2534213066,1.81340759993,0
0,0,59,35,-0.462392807007,-0.402979493141,0,12.7158145905,1.41042810678,0
0,1,58,36,-0.462393760681,-0.402979493141,0,12.2534213066,1.81340759993,0
0,1,58,35,-0.462393760681,-0.402979493141,0,12.2534213066,1.41042810678,0
0,1,58,34,-0.462393760681,-0.402979433537,0,12.2534213066,1.00744864345,0
0,1,59,34,-0.462392807007,-0.402979433537,0,12.7158145905,1.00744864345,0
0,1,60,34,-0.462393760681,-0.402979433537,0,13.1782078743,1.00744864345,0
0,1,60,35,-0.462393760681,-0.402979493141,0,13.1782078743,1.41042810678,0
0,1,60,36,-0.462393760681,-0.402979493141,0,13.1782078743,1.81340759993,0
0,1,59,36,-0.462392807007,-0.402979493141,0,12.7158145905,1.81340759993,0
0,0,60,35,-0.462393760681,-0.402979493141,0,13.1782078743,1.41042810678,0
0,1,59,36,-0.462392807007,-0.402979493141,0,12.7158145905,1.81340759993,0
0,1,59,35,-0.462392807007,-0.402979493141,0,12.7158145905,1.41042810678,0
0,1,59,34,-0.462392807007,-0.402979433537,0,12.7158145905,1.00744864345,0
0,1,60,34,-0.462393760681,-0.402979433537,0,13.1782078743,1.00744864345,0
0,1,61,34,-0.462392807007,-0.402979433537,0,13.6406011581,1.00744864345,0
0,1,61,35,-0.462392807007,-0.402979493141,0,13.6406011581,1.41042810678,0
0,1,61,36,-0.462392807007,-0.402979493141,0,13.6406011581,1.81340759993,0
0,1,60,36,-0.462393760681,-0.402979493141,0,13.1782078743,1.81340759993,0
0,0,61,35,-0.462392807007,-0.402979493141,0,13.6406011581,1.41042810678,0
0,1,60,36,-0.462393760681,-0.402979493141,0,13.1782078743,1.81340759993,0
0,1,60,35,-0.462393760681,-0.402979493141,0,13.1782078743,1.41042810678,0
0,1,60,34,-0.462393760681,-0.402979433537,0,13.1782078743,1.00744864345,0
0,1,61,34,-0.462392807007,-0.402979433537,0,13.6406011581,1.00744864345,0
0,1,62,34,-0.462393760681,-0.402979433537,0,14.102994442,1.00744864345,0
0,1,62,35,-0.462393760681,-0.402979493141,0,14.102994442,1.41042810678,0
0,1,62,36,-0.462393760681,-0.402979493141,0,14.102994442,1.81340759993,0
0,1,61,36,-0.462392807007,-0.402979493141,0,13.6406011581,1.81340759993,0
0,0,62,35,-0.462393760681,-0.402979493141,0,14.102994442,1.41042810678,0
0,1,61,36,-0.462392807007,-0.402979493141,0,13.6406011581,1.81340759993,0
0,1,61,35,-0.462392807007,-0.402979493141,0,13.6406011581,1.41042810678,0
0,1,61,34,-0.462392807007,-0.402979433537,0,13.6406011581,1.00744864345,0
0,1,62,34,-0.462393760681,-0.402979433537,0,14.102994442,1.00744864345,0
0,1,63,34,-0.462392807007,-0.402979433537,0,14.5653877258,1.00744864345,0
0,1,63,35,-0.462392807007,-0.402979493141,0,14.5653877258,1.41042810678,0
0,1,63,36,-0.462392807007,-0.402979493141,0,14.5653877258,1.81340759993,0
0,1,62,36,-0.462393760681,-0.402979493141,0,14.102994442,1.81340759993,0
0,0,63,35,-0.462392807007,-0.402979493141,0,14.5653877258,1.41042810678,0
0,1,62,36,-0.462393760681,-0.402979493141,0,14.102994442,1.81340759993,0
0,1,62,35,-0.462393760681,-0.402979493141,0,14.102994442,1.41042810678,0
0,1,62,34,-0.462393760681,-0.402979433537,0,14.102994442,1.00744864345,0
0,1,63,34,-0.462392807007,-0.402979433537,0,14.5653877258,1.00744864345,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,63,36,-0.462392807007,-0.402979493141,0,14.5653877258,1.81340759993,0
0,0,0,36,-0.462392807007,-0.402979493141,0,-14.5653877258,1.81340759993,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,35,-0.462392807007,-0.402979493141,0,-14.5653877258,1.41042810678,0
0,1,1,35,-0.462393760681,-0.402979493141,0,-14.102994442,1.41042810678,0
0,1,1,36,-0.462393760681,-0.402979493141,0,-14.102994442,1.81340759993,0
0,1,1,37,-0.462393760681,-0.402979373932,0,-14.102994442,2.21638703346,0
0,1,0,37,-0.462392807007,-0.402979373932,0,-14.5653877258,2.21638703346,0
0,0,1,36,-0.462393760681,-0.402979493141,0,-14.102994442,1.81340759993,0
0,1,0,37,-0.462392807007,-0.402979373932,0,-14.5653877258,2.21638703346,0
